start,duration,value
2019-12-28T05:11:00+01:00,"[60,60,60,60,60]","[0,0,0,0,0]"
2019-12-28T06:44:00+01:00,"[60,60,60,60,60,60]","[0,0,0,0,0,0]"
2019-12-28T08:22:00+01:00,"[60,60,60]","[0,0,0]"
2019-12-28T09:44:00+01:00,[60],[0]
2019-12-28T11:11:00+01:00,"[60,60,60,60,60,60]","[0,0,0,0,0,0]"
2019-12-28T16:52:00+01:00,[60],[0]
2019-12-28T17:35:00+01:00,"[60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0]"
2019-12-28T17:44:00+01:00,[60],[0]
2019-12-28T17:46:00+01:00,[60],[0]
2019-12-28T17:48:00+01:00,[60],[0]
2019-12-28T17:50:00+01:00,[60],[0]
2019-12-28T17:52:00+01:00,[60],[0]
2019-12-28T17:54:00+01:00,[60],[0]
2019-12-28T17:56:00+01:00,[60],[0]
2019-12-28T17:58:00+01:00,[60],[0]
2019-12-28T18:00:00+01:00,[60],[0]
2019-12-28T18:02:00+01:00,[60],[0]
2019-12-28T18:04:00+01:00,[60],[0]
2019-12-28T18:06:00+01:00,[60],[0]
2019-12-28T18:08:00+01:00,[60],[0]
2019-12-28T18:10:00+01:00,[60],[0]
2019-12-28T18:12:00+01:00,[60],[0]
2019-12-28T18:14:00+01:00,[60],[0]
2019-12-28T18:16:00+01:00,[60],[0]
2019-12-28T18:18:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2019-12-28T20:17:00+01:00,[60],[0]
2019-12-28T02:02:00+01:00,[60],[0]
2019-12-28T03:15:00+01:00,[60],[0]
2019-12-28T04:07:00+01:00,"[60,60]","[0,0]"
2019-12-28T05:11:00+01:00,"[60,60,60,60,60]","[0,0,0,0,0]"
2019-12-28T06:44:00+01:00,"[60,60,60,60,60,60]","[0,0,0,0,0,0]"
2019-12-28T08:22:00+01:00,"[60,60,60]","[0,0,0]"
2019-12-28T09:44:00+01:00,[60],[0]
2019-12-28T11:11:00+01:00,"[60,60,60,60,60,60]","[0,0,0,0,0,0]"
2019-12-28T16:52:00+01:00,[60],[0]
2019-12-28T17:35:00+01:00,"[60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0]"
2019-12-28T17:44:00+01:00,[60],[0]
2019-12-28T17:46:00+01:00,[60],[0]
2019-12-28T17:48:00+01:00,[60],[0]
2019-12-28T17:50:00+01:00,[60],[0]
2019-12-28T17:52:00+01:00,[60],[0]
2019-12-28T17:54:00+01:00,[60],[0]
2019-12-28T17:56:00+01:00,[60],[0]
2019-12-28T17:58:00+01:00,[60],[0]
2019-12-28T18:00:00+01:00,[60],[0]
2019-12-28T18:02:00+01:00,[60],[0]
2019-12-28T18:04:00+01:00,[60],[0]
2019-12-28T18:06:00+01:00,[60],[0]
2019-12-28T18:08:00+01:00,[60],[0]
2019-12-28T18:10:00+01:00,[60],[0]
2019-12-28T18:12:00+01:00,[60],[0]
2019-12-28T18:14:00+01:00,[60],[0]
2019-12-28T18:16:00+01:00,[60],[0]
2019-12-28T18:18:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2019-12-28T20:17:00+01:00,[60],[0]
2020-01-03T21:54:00+01:00,"[60,60,60,60]","[0,0,0,0]"
2020-01-03T22:13:00+01:00,"[60,60,60,60,60,60]","[0,0,0,0,0,0]"
2020-01-03T22:26:00+01:00,[60],[0]
2020-01-04T03:21:00+01:00,"[60,60,60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0,0,0]"
2020-01-04T03:32:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2020-01-04T04:01:00+01:00,"[60,60,60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0,0,0]"
2020-01-04T04:13:00+01:00,"[60,60]","[0,0]"
2020-01-04T04:25:00+01:00,"[60,60,60,60,60]","[0,0,0,0,0]"
2020-01-04T20:30:00+01:00,"[60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0]"
2020-01-04T20:46:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2020-01-04T21:17:00+01:00,"[60,60,60,60,60,60,60]","[0,0,0,0,0,0,0]"
2020-01-04T23:03:00+01:00,"[60,60,60,60]","[0,0,0,0]"
2020-01-05T00:53:00+01:00,"[60,60,60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0,0,0]"
2020-01-05T01:20:00+01:00,[60],[0]
2020-01-05T01:56:00+01:00,[60],[0]
2020-01-05T22:23:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2020-01-05T22:56:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2020-01-05T23:19:00+01:00,"[60,60]","[0,0]"
2020-01-05T23:38:00+01:00,"[60,60]","[0,0]"
2020-01-06T00:12:00+01:00,"[60,60,60,60]","[0,0,0,0]"
2020-01-06T00:56:00+01:00,"[60,60,60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0,0,0]"
2020-01-06T01:37:00+01:00,[60],[0]
2020-01-06T02:08:00+01:00,[60],[0]
2020-01-06T03:17:00+01:00,"[60,60,60]","[0,0,0]"
2020-01-06T04:09:00+01:00,[60],[0]
2020-01-06T06:10:00+01:00,[60],[0]
2020-01-06T06:52:00+01:00,[60],[0]
2020-01-06T07:13:00+01:00,[60],[0]
2020-01-06T07:42:00+01:00,"[60,60,60,60,60,60]","[0,0,0,0,0,0]"
2020-01-06T08:18:00+01:00,"[60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0]"
2020-01-06T08:32:00+01:00,"[60,60,60]","[0,0,0]"
2020-01-06T08:46:00+01:00,[60],[0]
2020-01-06T16:16:00+01:00,"[60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0]"
2020-01-06T16:38:00+01:00,"[60,60,60]","[0,0,0]"
2020-01-06T18:12:00+01:00,"[60,60,60,60]","[0,0,0,0]"
2020-01-06T19:02:00+01:00,[60],[0]
2020-01-06T20:14:00+01:00,"[60,60,60,60,60]","[0,0,0,0,0]"
2020-01-06T22:36:00+01:00,"[60,60,60,60,60,60]","[0,0,0,0,0,0]"
2020-01-06T23:01:00+01:00,"[60,60]","[0,0]"
2020-01-06T23:49:00+01:00,"[60,60,60,60]","[0,0,0,0]"
2020-01-07T00:00:00+01:00,[60],[0]
2020-01-07T00:28:00+01:00,[60],[0]
2020-01-07T00:45:00+01:00,"[60,60]","[0,0]"
2020-01-07T02:34:00+01:00,"[60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0]"
2020-01-07T02:49:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2020-01-07T03:10:00+01:00,[60],[0]
2020-01-07T03:25:00+01:00,"[60,60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0,0]"
2020-01-07T03:46:00+01:00,"[60,60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0,0]"
2020-01-07T05:50:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2020-01-07T06:42:00+01:00,[60],[0]
2020-01-07T17:47:00+01:00,"[60,60,60]","[0,0,0]"
2020-01-07T18:32:00+01:00,[60],[0]
2020-01-07T18:34:00+01:00,[60],[0]
2020-01-07T18:36:00+01:00,[60],[0]
2020-01-07T18:38:00+01:00,[60],[0]
2020-01-07T19:21:00+01:00,[60],[0]
2020-01-07T20:27:00+01:00,[60],[0]
2020-01-07T22:15:00+01:00,"[60,60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0,0]"
2020-01-07T22:32:00+01:00,"[60,60,60,60,60,60,60]","[0,0,0,0,0,0,0]"
2020-01-07T17:47:00+01:00,"[60,60,60]","[0,0,0]"
2020-01-07T18:32:00+01:00,[60],[0]
2020-01-07T18:34:00+01:00,[60],[0]
2020-01-07T18:36:00+01:00,[60],[0]
2020-01-07T18:38:00+01:00,[60],[0]
2020-01-07T19:21:00+01:00,[60],[0]
2020-01-07T20:27:00+01:00,[60],[0]
2020-01-07T22:15:00+01:00,"[60,60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0,0]"
2020-01-07T22:32:00+01:00,"[60,60,60,60,60,60,60]","[0,0,0,0,0,0,0]"
2020-01-09T21:38:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2020-01-10T01:48:00+01:00,[60],[0]
2020-01-10T06:30:00+01:00,[60],[0]
2020-01-10T06:32:00+01:00,[60],[0]
2020-01-10T06:34:00+01:00,[60],[0]
2020-01-10T06:36:00+01:00,[60],[0]
2020-01-10T06:38:00+01:00,[60],[0]
2020-01-10T06:40:00+01:00,[60],[0]
2020-01-10T06:42:00+01:00,[60],[0]
2020-01-10T06:44:00+01:00,[60],[0]
2020-01-10T06:46:00+01:00,[60],[0]
2020-01-10T06:48:00+01:00,[60],[0]
2020-01-10T06:50:00+01:00,[60],[0]
2020-01-10T06:52:00+01:00,[60],[0]
2020-01-10T06:54:00+01:00,[60],[0]
2020-01-10T06:56:00+01:00,[60],[0]
2020-01-10T06:58:00+01:00,[60],[0]
2020-01-10T07:00:00+01:00,[60],[0]
2020-01-10T07:02:00+01:00,[60],[0]
2020-01-10T07:04:00+01:00,[60],[0]
2020-01-10T07:06:00+01:00,[60],[0]
2020-01-10T07:08:00+01:00,[60],[0]
2020-01-10T07:10:00+01:00,[60],[0]
2020-01-10T07:12:00+01:00,[60],[0]
2020-01-10T07:14:00+01:00,[60],[0]
2020-01-10T07:16:00+01:00,[60],[0]
2020-01-10T17:38:00+01:00,[60],[0]
2020-01-10T21:26:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0,0,0,0]"
2020-01-12T20:29:00+01:00,[60],[0]
2020-01-12T22:29:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2020-01-12T23:19:00+01:00,"[60,60]","[0,0]"
2020-01-13T01:09:00+01:00,"[60,60,60]","[0,0,0]"
2020-01-13T01:27:00+01:00,[60],[0]
2020-01-13T02:50:00+01:00,"[60,60,60]","[0,0,0]"
2020-01-13T03:49:00+01:00,"[60,60,60,60,60,60,60]","[0,0,0,0,0,0,0]"
2020-01-13T04:35:00+01:00,"[60,60,60]","[0,0,0]"
2020-01-13T05:46:00+01:00,[60],[0]
2020-01-13T07:24:00+01:00,[60],[0]
2020-01-12T20:29:00+01:00,[60],[0]
2020-01-12T22:29:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2020-01-12T23:19:00+01:00,"[60,60]","[0,0]"
2020-01-13T01:09:00+01:00,"[60,60,60]","[0,0,0]"
2020-01-13T01:27:00+01:00,[60],[0]
2020-01-13T02:50:00+01:00,"[60,60,60]","[0,0,0]"
2020-01-13T03:49:00+01:00,"[60,60,60,60,60,60,60]","[0,0,0,0,0,0,0]"
2020-01-13T04:35:00+01:00,"[60,60,60]","[0,0,0]"
2020-01-13T05:46:00+01:00,[60],[0]
2020-01-13T07:24:00+01:00,[60],[0]
2020-01-13T19:36:00+01:00,"[60,60,60,60,60,60,60]","[0,0,0,0,0,0,0]"
2020-01-13T19:53:00+01:00,"[60,60,60,60,60]","[0,0,0,0,0]"
2020-01-13T20:31:00+01:00,[60],[0]
2020-01-13T20:43:00+01:00,[60],[0]
2020-01-13T21:23:00+01:00,[60],[0]
2020-01-13T21:50:00+01:00,[60],[0]
2020-01-13T22:23:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2020-01-13T23:24:00+01:00,"[60,60,60]","[0,0,0]"
2020-01-14T01:28:00+01:00,[60],[0]
2020-01-14T01:47:00+01:00,"[60,60,60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0,0,0]"
2020-01-14T01:59:00+01:00,"[60,60,60]","[0,0,0]"
2020-01-14T02:16:00+01:00,"[60,60,60,60,60]","[0,0,0,0,0]"
2020-01-14T07:18:00+01:00,"[60,60,60,60,60]","[0,0,0,0,0]"
2020-01-14T13:45:00+01:00,[60],[0]
2020-01-14T13:49:00+01:00,"[60,60,60,60,60,60,60]","[0,0,0,0,0,0,0]"
2020-01-14T20:06:00+01:00,"[60,60,60,60,60]","[0,0,0,0,0]"
2020-01-14T20:58:00+01:00,"[60,60,60,60,60]","[0,0,0,0,0]"
2020-01-14T21:34:00+01:00,[60],[0]
2020-01-14T21:58:00+01:00,"[60,60,60,60,60,60]","[0,0,0,0,0,0]"
2020-01-14T22:50:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60]","[0,0,0,0,0,0,0,0,0,0,0]"
